id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SNCAIP	4	0.37066	0.51272	1.0	9554	1	0.24285	0.63603	0.63585	1.0	11767	1	0.24285
ARID1A	4	0.37069	0.51275	1.0	9555	2	-0.2263	0.82481	0.82478	1.0	15495	0	-0.2263
TMEM92	4	0.37072	0.51278	1.0	9556	2	-0.34185	0.92493	0.92508	1.0	17516	0	-0.34185
CDC42BPG	4	0.37074	0.5128	1.0	9557	1	0.39212	0.18482	0.28639	1.0	5221	2	0.39212
MPV17	4	0.37078	0.51284	1.0	9558	2	-0.50064	0.41842	0.45656	1.0	8487	1	-0.50064
SPIN4	4	0.3708	0.51286	1.0	9559	2	-0.32245	0.77578	0.77554	1.0	14581	0	-0.32245
MPG	4	0.37082	0.5129	1.0	9560	2	0.090825	0.73008	0.72979	1.0	13654	0	0.090825
MAP4K3	4	0.37089	0.51298	1.0	9561	1	1.4231	0.044026	0.099576	0.88232	2073	2	1.4231
FAM110D	4	0.37091	0.513	1.0	9562	2	-0.48751	0.74746	0.74715	1.0	14020	0	-0.48751
COL26A1	4	0.37105	0.51314	1.0	9563	2	-0.11194	0.7716	0.77138	1.0	14496	0	-0.11194
CCDC34	4	0.37114	0.51323	1.0	9564	2	0.17015	0.30637	0.38353	1.0	7050	1	0.17015
FSTL5	4	0.37117	0.51326	1.0	9565	2	-0.11321	0.84985	0.84975	1.0	15990	0	-0.11321
CEL	4	0.37119	0.5133	1.0	9566	2	-0.21412	0.90878	0.90877	1.0	17162	0	-0.21412
VNN1	4	0.37123	0.51334	1.0	9567	1	0.046831	0.11291	0.19204	0.980562	3673	2	0.046831
HELB	4	0.37135	0.5135	1.0	9568	2	-0.33172	0.024302	0.060863	0.780578	1442	1	-0.33172
MAFB	4	0.37135	0.5135	1.0	9569	2	-0.080235	0.3946	0.44021	1.0	8176	1	-0.080235
CCZ1	4	0.37138	0.51353	1.0	9570	1	0.46295	0.15365	0.24562	1.0	4512	1	0.46295
KCNJ8	4	0.3714	0.51355	1.0	9571	2	-0.088547	0.70817	0.70786	1.0	13239	0	-0.088547
TFAP2E	4	0.37145	0.51359	1.0	9572	2	-0.22898	0.76815	0.76795	1.0	14435	0	-0.22898
PDF	4	0.37146	0.5136	1.0	9573	1	-0.45512	0.51154	0.5256	1.0	9516	1	-0.45512
MSH5	4	0.37147	0.51363	1.0	9574	2	-0.4398	0.51789	0.53066	1.0	9615	1	-0.4398
DNAH2	4	0.37153	0.51369	1.0	9575	1	-0.088541	0.65882	0.6587	1.0	12278	0	-0.088541
SPATS2L	4	0.37157	0.51373	1.0	9576	2	0.19894	0.50771	0.52262	1.0	9450	1	0.19894
KRTAP4-3	4	0.3716	0.51377	1.0	9577	2	-0.45569	0.98138	0.98141	1.0	18688	0	-0.45569
POMK	4	0.37161	0.51378	1.0	9578	1	-0.054903	0.87535	0.87534	1.0	16464	0	-0.054903
ADGRB1	4	0.37164	0.51382	1.0	9579	1	0.28498	0.39438	0.44007	1.0	8173	1	0.28498
ZNF620	4	0.37169	0.51385	1.0	9580	2	-0.17137	0.90425	0.90425	1.0	17058	0	-0.17137
MACROD2	4	0.3718	0.51397	1.0	9581	2	-0.36804	0.95218	0.95224	1.0	18062	0	-0.36804
CDH7	4	0.37187	0.51404	1.0	9582	1	-0.25433	0.4075	0.44903	1.0	8346	1	-0.25433
TTC13	4	0.37191	0.51408	1.0	9583	2	0.27131	0.19698	0.30209	1.0	5502	2	0.27131
MCOLN2	4	0.37191	0.51408	1.0	9584	2	-0.41469	0.97635	0.97654	1.0	18567	0	-0.41469
TRIM17	4	0.37195	0.51413	1.0	9585	1	0.72584	0.62603	0.6261	1.0	11554	1	0.72584
MAGEA3	4	0.37198	0.51416	1.0	9586	1	0.42647	0.64663	0.6465	1.0	12005	0	0.42647
MRC1	4	0.37204	0.51423	1.0	9587	2	-0.36766	0.90117	0.90117	1.0	16998	0	-0.36766
ARHGEF35	4	0.37208	0.51426	1.0	9588	2	0.582	0.075321	0.14192	0.921077	2855	2	0.582
VAV2	4	0.37213	0.51433	1.0	9589	1	-0.20131	0.32792	0.39679	1.0	7288	1	-0.20131
PRND	4	0.37227	0.51446	1.0	9590	1	-0.20376	0.92079	0.92091	1.0	17418	0	-0.20376
ESD	4	0.37228	0.51448	1.0	9591	2	-0.47159	0.84479	0.84468	1.0	15895	0	-0.47159
PTPN7	4	0.37243	0.51466	1.0	9592	1	0.064345	0.72128	0.72107	1.0	13463	0	0.064345
GTF2IRD2B	4	0.37249	0.51472	1.0	9593	2	-0.11297	0.33924	0.40395	1.0	7442	1	-0.11297
IPP	3	0.37251	0.44106	1.0	9594	1	0.23029	0.75907	0.75935	1.0	14245	0	0.23029
AMIGO3	4	0.37256	0.5148	1.0	9595	2	-0.32747	0.81809	0.81803	1.0	15361	0	-0.32747
ZNF562	4	0.37259	0.51483	1.0	9596	1	0.34141	0.40357	0.44641	1.0	8297	1	0.34141
SIM1	4	0.37259	0.51483	1.0	9597	1	0.98135	0.15094	0.24206	1.0	4433	2	0.98135
NAV1	4	0.37266	0.51492	1.0	9598	1	0.0065098	0.27921	0.36721	1.0	6671	1	0.0065098
USP17L1	4	0.3727	0.51497	1.0	9599	1	-0.26724	0.71383	0.71348	1.0	13333	0	-0.26724
SPRY3	4	0.3727	0.51497	1.0	9600	2	-0.16578	0.75183	0.75165	1.0	14104	0	-0.16578
PRM2	4	0.37289	0.51518	1.0	9601	1	0.35468	0.7372	0.7368	1.0	13804	0	0.35468
EFNB1	4	0.37293	0.51524	1.0	9602	2	-0.48618	0.90372	0.90375	1.0	17049	0	-0.48618
LSMEM2	4	0.37298	0.51529	1.0	9603	2	-0.30502	0.77243	0.77223	1.0	14515	0	-0.30502
CD244	4	0.37306	0.51537	1.0	9604	1	-0.10241	0.85245	0.85233	1.0	16050	0	-0.10241
CILP	4	0.37308	0.51539	1.0	9605	2	-0.43059	0.91651	0.91657	1.0	17331	0	-0.43059
RNF114	4	0.37308	0.51539	1.0	9606	2	0.028283	0.54618	0.55384	1.0	10101	1	0.028283
DCLK1	4	0.37315	0.51547	1.0	9607	2	0.22586	0.49715	0.51435	1.0	9272	1	0.22586
FLRT1	4	0.37321	0.51553	1.0	9608	1	0.13701	0.81076	0.81071	1.0	15224	0	0.13701
VSTM1	4	0.37322	0.51555	1.0	9609	2	-0.23298	0.27124	0.36252	1.0	6579	1	-0.23298
NAALADL2	4	0.37329	0.51563	1.0	9610	2	-0.3105	0.85419	0.85409	1.0	16083	0	-0.3105
KRTAP1-4	4	0.3733	0.51563	1.0	9611	1	0.23946	0.37778	0.42894	1.0	7932	1	0.23946
ZNF69	4	0.37333	0.51567	1.0	9612	2	-0.40855	0.94294	0.94305	1.0	17854	0	-0.40855
FAM46A	4	0.37333	0.51567	1.0	9613	2	-0.45837	0.83683	0.83678	1.0	15736	0	-0.45837
GAS1	4	0.37341	0.51576	1.0	9614	1	0.0094849	0.64507	0.64492	1.0	11968	0	0.0094849
C2orf47	4	0.37344	0.51578	1.0	9615	2	-0.10118	0.78707	0.78696	1.0	14789	0	-0.10118
ADK	4	0.37348	0.51583	1.0	9616	2	-0.25218	0.74586	0.74553	1.0	13989	0	-0.25218
HMG20B	4	0.37356	0.51592	1.0	9617	2	-0.3516	0.5241	0.53572	1.0	9711	1	-0.3516
FAM53B	4	0.37358	0.51595	1.0	9618	2	-0.23847	0.75767	0.75747	1.0	14209	0	-0.23847
SYCE1	4	0.3736	0.51597	1.0	9619	1	-0.01496	0.89625	0.89622	1.0	16889	0	-0.01496
BCL2L13	4	0.37361	0.51598	1.0	9620	2	-0.47163	0.96699	0.96704	1.0	18365	0	-0.47163
SSTR4	4	0.37367	0.51605	1.0	9621	2	-0.3753	0.46338	0.48878	1.0	8927	1	-0.3753
ZNF688	4	0.37367	0.51605	1.0	9622	2	-0.38157	0.73464	0.73428	1.0	13746	0	-0.38157
MED21	2	0.37374	0.38597	0.997035	9623	1	-0.94434	0.55498	0.55509	1.0	10265	0	-0.94434
BAG3	4	0.37374	0.51613	1.0	9624	2	-0.4695	0.93432	0.93442	1.0	17702	0	-0.4695
RSPO4	4	0.37377	0.51615	1.0	9625	2	-0.43739	0.59586	0.59756	1.0	10971	1	-0.43739
ING5	4	0.37377	0.51615	1.0	9626	1	0.012817	0.45048	0.47926	1.0	8739	1	0.012817
ADAMTSL2	4	0.37396	0.51637	1.0	9627	2	0.56774	0.055373	0.11497	0.897727	2361	2	0.56774
PICALM	4	0.37406	0.5165	1.0	9628	2	0.26447	0.21396	0.32427	1.0	5837	2	0.26447
LOC100505478	4	0.37406	0.5165	1.0	9629	2	-0.11419	0.85993	0.85979	1.0	16182	0	-0.11419
ZFP36	4	0.37407	0.5165	1.0	9630	1	1.3104	0.017488	0.045258	0.698688	1146	3	1.3104
WNT2	4	0.37413	0.51657	1.0	9631	1	0.37937	0.60443	0.60548	1.0	11124	1	0.37937
CLEC2A	4	0.37422	0.51667	1.0	9632	2	-0.013133	0.74262	0.7423	1.0	13910	0	-0.013133
TMEM44	4	0.37424	0.51668	1.0	9633	1	0.086292	0.81781	0.81777	1.0	15353	0	0.086292
PELI3	4	0.37431	0.51677	1.0	9634	1	0.2185	0.013145	0.034875	0.635673	983	1	0.2185
MMAB	4	0.37434	0.5168	1.0	9635	2	-0.21436	0.88956	0.88953	1.0	16754	0	-0.21436
TMEM238	4	0.37434	0.5168	1.0	9636	2	-0.092239	0.39851	0.44292	1.0	8227	1	-0.092239
MS4A7	4	0.37443	0.51689	1.0	9637	1	0.65328	0.0084864	0.023728	0.578498	729	2	0.65328
LHFPL1	4	0.37443	0.51689	1.0	9638	2	0.21696	0.068314	0.13256	0.918339	2689	1	0.21696
RNF44	4	0.3745	0.51697	1.0	9639	1	0.064092	0.62134	0.62152	1.0	11456	1	0.064092
HHLA1	4	0.37453	0.51699	1.0	9640	2	0.094299	0.67435	0.67424	1.0	12581	0	0.094299
F10	4	0.37457	0.51704	1.0	9641	2	-0.27721	0.86602	0.86595	1.0	16299	0	-0.27721
TXNDC5	4	0.37462	0.51709	1.0	9642	2	-0.46681	0.79066	0.79056	1.0	14871	0	-0.46681
RPS6KB2	4	0.37474	0.51722	1.0	9643	2	-0.27704	0.82074	0.8207	1.0	15422	0	-0.27704
MPDZ	4	0.3748	0.51728	1.0	9644	1	-0.29818	0.91403	0.91405	1.0	17277	0	-0.29818
C15orf39	4	0.37481	0.51729	1.0	9645	2	-0.10487	0.22222	0.33439	1.0	6012	1	-0.10487
ANKFN1	4	0.37488	0.51737	1.0	9646	1	-0.27017	0.058863	0.11967	0.906335	2443	1	-0.27017
TECPR1	4	0.37492	0.51741	1.0	9647	1	0.28218	0.28275	0.36934	1.0	6753	1	0.28218
KRTAP4-12	4	0.37494	0.51743	1.0	9648	2	0.013339	0.16701	0.26318	1.0	4791	1	0.013339
FOXO6	4	0.37494	0.51743	1.0	9649	2	-0.23892	0.42306	0.45982	1.0	8558	1	-0.23892
CLPSL2	4	0.37509	0.5176	1.0	9650	2	-0.26562	0.73194	0.73165	1.0	13694	0	-0.26562
BRD1	4	0.37514	0.51766	1.0	9651	1	0.13634	0.56615	0.57086	1.0	10445	1	0.13634
TSHZ1	4	0.37514	0.51766	1.0	9652	2	-0.42557	0.90784	0.90785	1.0	17138	0	-0.42557
CXCL17	4	0.37516	0.51769	1.0	9653	2	-0.34482	0.91941	0.91949	1.0	17385	0	-0.34482
AMPH	4	0.37521	0.51775	1.0	9654	2	-0.27359	0.66582	0.66571	1.0	12422	0	-0.27359
DIAPH1	4	0.37527	0.51781	1.0	9655	1	-0.2713	0.81304	0.81302	1.0	15270	0	-0.2713
GAD1	4	0.37531	0.51784	1.0	9656	2	-0.44431	0.94248	0.94257	1.0	17842	0	-0.44431
TGFBR2	4	0.37531	0.51784	1.0	9657	2	0.16692	0.29095	0.37416	1.0	6848	1	0.16692
PNLIPRP1	4	0.37539	0.51793	1.0	9658	2	-0.23828	0.22562	0.33633	1.0	6049	1	-0.23828
COMMD10	4	0.37542	0.51796	1.0	9659	2	0.21823	0.033232	0.080774	0.848838	1771	2	0.21823
ZNF74	4	0.37547	0.51802	1.0	9660	2	-0.29415	0.65698	0.65686	1.0	12236	0	-0.29415
GCFC2	4	0.37548	0.51802	1.0	9661	1	-0.204	0.57535	0.57895	1.0	10618	1	-0.204
IL18R1	4	0.37548	0.51802	1.0	9662	1	0.58134	0.57828	0.58159	1.0	10680	1	0.58134
TMPRSS11B	4	0.3755	0.51805	1.0	9663	2	0.10108	0.68307	0.68297	1.0	12748	0	0.10108
VMO1	4	0.37554	0.5181	1.0	9664	2	0.031004	0.58354	0.58636	1.0	10768	1	0.031004
ACSF2	4	0.37561	0.51818	1.0	9665	1	-0.1145	0.51414	0.52763	1.0	9552	1	-0.1145
HR	4	0.37561	0.51818	1.0	9666	1	0.26089	0.31714	0.39019	1.0	7165	1	0.26089
EFCAB1	3	0.37566	0.44303	1.0	9667	1	-0.39435	0.82987	0.82984	1.0	15590	0	-0.39435
ARHGEF40	4	0.37566	0.51823	1.0	9668	2	-0.094855	0.85115	0.85103	1.0	16023	0	-0.094855
ADAMTS6	4	0.37576	0.51833	1.0	9669	2	0.12626	0.25205	0.35135	1.0	6377	1	0.12626
LOC729159	4	0.3758	0.51838	1.0	9670	2	-0.24141	0.49543	0.51304	1.0	9242	1	-0.24141
PDGFRL	4	0.37582	0.51838	1.0	9671	1	-0.30331	0.77173	0.77151	1.0	14499	0	-0.30331
PCMT1	4	0.37585	0.51843	1.0	9672	1	-0.09505	0.54376	0.55179	1.0	10056	1	-0.09505
GBA2	4	0.37596	0.51853	1.0	9673	2	-0.39766	0.57874	0.58199	1.0	10685	1	-0.39766
TNFRSF1A	4	0.37602	0.5186	1.0	9674	1	0.33216	0.67278	0.67266	1.0	12549	0	0.33216
MTMR7	4	0.37608	0.51865	1.0	9675	2	-0.18157	0.70161	0.70135	1.0	13110	0	-0.18157
MAP2K3	4	0.37621	0.51878	1.0	9676	2	-0.045545	0.71743	0.71717	1.0	13384	0	-0.045545
ITGB3BP	4	0.37623	0.51881	1.0	9677	2	-0.043426	0.79839	0.79836	1.0	15028	0	-0.043426
RCE1	4	0.37628	0.51886	1.0	9678	2	-0.47648	0.84093	0.8408	1.0	15821	0	-0.47648
LRRIQ4	4	0.37634	0.51892	1.0	9679	1	-0.17465	0.92367	0.92384	1.0	17484	0	-0.17465
RELN	4	0.37649	0.5191	1.0	9680	1	-0.20277	0.86599	0.86592	1.0	16297	0	-0.20277
EOMES	4	0.37656	0.51918	1.0	9681	1	-0.35022	0.84836	0.84824	1.0	15969	0	-0.35022
C16orf96	4	0.37668	0.51931	1.0	9682	2	-0.34361	0.96102	0.96103	1.0	18242	0	-0.34361
JAK2	4	0.37677	0.51942	1.0	9683	1	-0.21794	0.53619	0.54552	1.0	9916	1	-0.21794
KRTAP20-2	4	0.37682	0.51947	1.0	9684	2	-0.19599	0.10965	0.18768	0.980562	3587	1	-0.19599
EPB41L5	4	0.37687	0.51952	1.0	9685	2	-0.42956	0.86185	0.86175	1.0	16215	0	-0.42956
CD207	4	0.37688	0.51954	1.0	9686	1	0.11726	0.22866	0.33801	1.0	6078	1	0.11726
SLC25A48	4	0.37701	0.51968	1.0	9687	2	-0.34828	0.9595	0.95952	1.0	18208	0	-0.34828
RXFP3	4	0.37701	0.51968	1.0	9688	2	-0.17942	0.82431	0.82431	1.0	15481	0	-0.17942
ZBTB14	4	0.37701	0.51968	1.0	9689	2	-0.18277	0.7443	0.74397	1.0	13949	0	-0.18277
MAMDC2	4	0.37713	0.51981	1.0	9690	1	0.90266	0.10495	0.18136	0.972209	3488	2	0.90266
MT1G	4	0.37718	0.51987	1.0	9691	1	-0.086981	0.85016	0.85005	1.0	15997	0	-0.086981
ZMYND19	4	0.37725	0.51994	1.0	9692	2	0.14764	0.45893	0.48556	1.0	8858	1	0.14764
SPINK14	4	0.37739	0.5201	1.0	9693	1	0.35301	0.34916	0.41024	1.0	7546	1	0.35301
CD1C	4	0.37746	0.52019	1.0	9694	1	0.21293	0.36946	0.42348	1.0	7842	1	0.21293
FAM216B	4	0.3776	0.52035	1.0	9695	2	-0.075647	0.5366	0.54587	1.0	9924	1	-0.075647
LANCL3	4	0.37765	0.5204	1.0	9696	2	-0.19609	0.28292	0.36945	1.0	6755	1	-0.19609
NSMAF	4	0.37774	0.52048	1.0	9697	1	0.29329	0.64099	0.64086	1.0	11883	0	0.29329
HIST4H4	4	0.37779	0.52053	1.0	9698	2	-0.15571	0.58809	0.59052	1.0	10846	1	-0.15571
RNF115	4	0.3778	0.52054	1.0	9699	1	0.18228	0.66014	0.65998	1.0	12311	0	0.18228
SPRYD3	4	0.37784	0.52058	1.0	9700	1	0.052142	0.66123	0.66105	1.0	12339	0	0.052142
TBC1D31	4	0.37785	0.5206	1.0	9701	2	0.19704	0.17499	0.27363	1.0	4979	1	0.19704
LRRC18	4	0.37787	0.52063	1.0	9702	1	0.31572	0.68502	0.68491	1.0	12787	0	0.31572
WDPCP	4	0.37791	0.52066	1.0	9703	1	0.20287	0.3287	0.39729	1.0	7300	1	0.20287
COLGALT2	4	0.37792	0.52067	1.0	9704	2	-0.39732	0.78736	0.78725	1.0	14796	0	-0.39732
RSPH3	4	0.37799	0.52074	1.0	9705	1	0.34705	0.75777	0.75756	1.0	14212	0	0.34705
SULT1B1	4	0.37799	0.52074	1.0	9706	2	-0.17649	0.67199	0.67187	1.0	12535	0	-0.17649
PIP5KL1	4	0.37814	0.52089	1.0	9707	1	0.071989	0.18542	0.28716	1.0	5234	2	0.071989
RAC2	4	0.37814	0.52089	1.0	9708	1	-0.16227	0.10344	0.17936	0.96967	3459	1	-0.16227
SLC2A14	4	0.37814	0.52089	1.0	9709	1	-0.050381	0.79713	0.79705	1.0	14993	0	-0.050381
TMEM159	4	0.37814	0.52089	1.0	9710	1	0.75662	0.16473	0.26019	1.0	4752	1	0.75662
WDR33	3	0.37814	0.44459	1.0	9711	1	2.5219	0.0032297	0.0089544	0.459089	399	2	2.5219
C9orf3	4	0.37825	0.52101	1.0	9712	1	-0.12724	0.68013	0.68003	1.0	12689	0	-0.12724
SPATA24	4	0.37829	0.52105	1.0	9713	1	0.93209	0.13386	0.21957	1.0	4057	2	0.93209
MT4	4	0.37834	0.52111	1.0	9714	1	-0.42929	0.92313	0.92331	1.0	17471	0	-0.42929
CRLF2	4	0.37845	0.52123	1.0	9715	1	0.038441	0.85841	0.85827	1.0	16163	0	0.038441
OR10G4	4	0.37847	0.52124	1.0	9716	2	-0.090523	0.77613	0.77589	1.0	14586	0	-0.090523
SLC26A11	4	0.37853	0.5213	1.0	9717	2	-0.471	0.96749	0.96753	1.0	18371	0	-0.471
TECPR2	4	0.37855	0.52131	1.0	9718	1	0.11488	0.18492	0.28652	1.0	5223	1	0.11488
SNTG2	4	0.37856	0.52133	1.0	9719	2	-0.15159	0.76872	0.76853	1.0	14446	0	-0.15159
KCNC2	4	0.37862	0.52141	1.0	9720	2	-0.10266	0.79695	0.79689	1.0	14989	0	-0.10266
SNAPC1	3	0.37875	0.44499	1.0	9721	1	1.467	0.050719	0.092763	0.871896	2262	2	1.467
OR2W5	4	0.37883	0.52164	1.0	9722	2	-0.12123	0.8751	0.87509	1.0	16457	0	-0.12123
SLC4A1	4	0.37885	0.52165	1.0	9723	1	0.014803	0.61829	0.61863	1.0	11391	1	0.014803
KCNC3	4	0.37888	0.52171	1.0	9724	2	0.40892	0.054034	0.11315	0.8927	2333	2	0.40892
YLPM1	4	0.37906	0.5219	1.0	9725	2	-0.18536	0.91522	0.91527	1.0	17301	0	-0.18536
OR5D18	4	0.37907	0.52191	1.0	9726	1	1.0987	0.12422	0.20688	1.0	3832	2	1.0987
CASC4	4	0.37909	0.52193	1.0	9727	2	-0.31276	0.77987	0.77962	1.0	14657	0	-0.31276
INO80E	4	0.3792	0.52205	1.0	9728	1	0.51487	0.18373	0.28495	1.0	5194	2	0.51487
FBXO5	4	0.3792	0.52205	1.0	9729	1	0.42528	0.050496	0.10829	0.891496	2250	2	0.42528
GIPC3	4	0.3792	0.52205	1.0	9730	1	-0.35695	0.97671	0.97691	1.0	18577	0	-0.35695
OR13C4	4	0.37938	0.52223	1.0	9731	2	-0.43728	0.9434	0.94352	1.0	17862	0	-0.43728
FCER1G	4	0.37939	0.52224	1.0	9732	1	-0.39333	0.49312	0.51126	1.0	9219	1	-0.39333
UGGT2	4	0.37939	0.52224	1.0	9733	1	-0.067672	0.79142	0.79134	1.0	14887	0	-0.067672
OTUB2	4	0.37965	0.52254	1.0	9734	1	0.0014429	0.42147	0.45869	1.0	8537	1	0.0014429
C20orf96	4	0.37972	0.52262	1.0	9735	1	0.35912	0.18595	0.28784	1.0	5249	2	0.35912
SAMD5	4	0.37982	0.52272	1.0	9736	1	1.2469	0.030296	0.074263	0.825498	1664	2	1.2469
HMGXB4	4	0.3799	0.5228	1.0	9737	2	-0.47007	0.9547	0.95472	1.0	18119	0	-0.47007
ZDHHC13	4	0.37998	0.52289	1.0	9738	1	0.051743	0.57734	0.58075	1.0	10664	1	0.051743
AFF1	4	0.38004	0.52295	1.0	9739	2	0.20176	0.37249	0.42546	1.0	7878	1	0.20176
LYSMD3	4	0.38007	0.52298	1.0	9740	2	-0.30316	0.77335	0.77311	1.0	14531	0	-0.30316
RELB	4	0.38011	0.52303	1.0	9741	2	-0.41643	0.8158	0.81577	1.0	15325	0	-0.41643
TMED9	4	0.38021	0.52315	1.0	9742	1	0.12926	0.13902	0.22649	1.0	4195	1	0.12926
PSAPL1	4	0.38021	0.52315	1.0	9743	1	0.46965	0.60779	0.6086	1.0	11189	1	0.46965
RBM7	4	0.38021	0.52315	1.0	9744	1	-0.55025	0.22408	0.33546	1.0	6033	1	-0.55025
ATF7IP	4	0.38023	0.52317	1.0	9745	2	-0.29513	0.85761	0.85752	1.0	16141	0	-0.29513
FAM212A	4	0.38035	0.52331	1.0	9746	2	-0.34879	0.61876	0.61905	1.0	11404	1	-0.34879
IER5L	4	0.38038	0.52333	1.0	9747	1	0.17376	0.36415	0.41997	1.0	7778	1	0.17376
MTMR10	4	0.38041	0.52336	1.0	9748	2	-0.10566	0.72319	0.723	1.0	13507	0	-0.10566
CDV3	4	0.38054	0.52351	1.0	9749	1	-0.17718	0.38543	0.43403	1.0	8017	1	-0.17718
CGNL1	4	0.38056	0.52354	1.0	9750	2	-0.32008	0.66037	0.66022	1.0	12317	0	-0.32008
LTF	4	0.38062	0.5236	1.0	9751	2	-0.36862	0.83335	0.83332	1.0	15659	0	-0.36862
SFXN2	3	0.38066	0.44625	1.0	9752	1	0.0064016	0.08319	0.14226	0.921077	3034	1	0.0064016
CCDC85B	4	0.38071	0.52369	1.0	9753	1	1.0435	0.042542	0.097528	0.88232	2033	2	1.0435
CUEDC1	4	0.38075	0.52374	1.0	9754	1	-0.25667	0.92893	0.92908	1.0	17595	0	-0.25667
AGPAT5	4	0.38075	0.52374	1.0	9755	2	-0.33244	0.8326	0.83259	1.0	15645	0	-0.33244
SH3PXD2B	4	0.38075	0.52374	1.0	9756	2	-0.14996	0.097895	0.17206	0.962662	3335	1	-0.14996
UBXN10	3	0.38085	0.4464	1.0	9757	1	-0.31819	0.11939	0.19574	0.993997	3766	1	-0.31819
STOX2	4	0.38105	0.52406	1.0	9758	1	-0.16693	0.71085	0.71055	1.0	13291	0	-0.16693
SS18L1	4	0.38106	0.52407	1.0	9759	2	-0.26215	0.85627	0.85619	1.0	16117	0	-0.26215
CREB3L1	4	0.38106	0.52407	1.0	9760	2	-0.3199	0.89889	0.89885	1.0	16943	0	-0.3199
SEC22C	4	0.38106	0.52407	1.0	9761	2	-0.3883	0.52434	0.53595	1.0	9717	1	-0.3883
SEMG1	4	0.38112	0.52413	1.0	9762	1	-0.26201	0.92379	0.92396	1.0	17486	0	-0.26201
UGT1A5	4	0.38118	0.52419	1.0	9763	2	-0.38291	0.87422	0.8742	1.0	16441	0	-0.38291
HYPM	4	0.38126	0.52429	1.0	9764	2	-0.12022	0.67605	0.67593	1.0	12616	0	-0.12022
SPRN	4	0.3813	0.52433	1.0	9765	2	-0.47683	0.55518	0.56139	1.0	10267	1	-0.47683
SLC35G2	4	0.38139	0.52443	1.0	9766	2	0.053187	0.4208	0.45819	1.0	8527	1	0.053187
RMND1	3	0.38184	0.44701	1.0	9767	1	-1.0692	0.21023	0.26583	1.0	5754	1	-1.0692
TSN	4	0.38184	0.5249	1.0	9768	2	-0.11477	0.775	0.77473	1.0	14566	0	-0.11477
CDC42BPA	4	0.38187	0.52493	1.0	9769	2	-0.32284	0.62245	0.62257	1.0	11478	1	-0.32284
ZNF630	4	0.38194	0.52501	1.0	9770	2	-0.44423	0.90628	0.90629	1.0	17103	0	-0.44423
CNTNAP1	4	0.382	0.52507	1.0	9771	1	0.57265	0.12994	0.21442	1.0	3967	2	0.57265
YY1	4	0.382	0.52507	1.0	9772	1	-0.040655	0.12356	0.20603	1.0	3817	2	-0.040655
STAT3	4	0.382	0.52507	1.0	9773	1	-0.43794	0.49413	0.51202	1.0	9225	1	-0.43794
CD28	4	0.382	0.52507	1.0	9774	1	0.53901	0.49232	0.51064	1.0	9208	1	0.53901
ASPSCR1	4	0.382	0.52507	1.0	9775	1	-0.084908	0.12283	0.20506	1.0	3801	1	-0.084908
CEACAM21	4	0.38203	0.5251	1.0	9776	2	-0.35447	0.72004	0.71983	1.0	13439	0	-0.35447
PKNOX1	4	0.38213	0.5252	1.0	9777	2	-0.077587	0.8373	0.83725	1.0	15747	0	-0.077587
ATOH8	4	0.38221	0.5253	1.0	9778	2	-0.28944	0.52764	0.53855	1.0	9767	1	-0.28944
PDIK1L	4	0.38232	0.52541	1.0	9779	2	0.37208	0.16704	0.26322	1.0	4807	2	0.37208
TIRAP	4	0.38236	0.52547	1.0	9780	2	-0.35828	0.79546	0.79539	1.0	14960	0	-0.35828
OR3A3	4	0.38239	0.5255	1.0	9781	2	-0.29433	0.46881	0.49279	1.0	9024	1	-0.29433
HOGA1	4	0.38253	0.52566	1.0	9782	1	0.063431	0.79415	0.79411	1.0	14941	0	0.063431
STAT5B	4	0.38258	0.5257	1.0	9783	2	-0.085606	0.31722	0.39024	1.0	7166	1	-0.085606
OR1A1	4	0.38265	0.52577	1.0	9784	2	-0.43446	0.87704	0.87702	1.0	16487	0	-0.43446
ZMYM4	4	0.38267	0.52579	1.0	9785	1	-0.37134	0.19916	0.30493	1.0	5553	1	-0.37134
OR1E1	4	0.38269	0.52582	1.0	9786	2	-0.44995	0.18453	0.286	1.0	5213	1	-0.44995
ZNF766	4	0.38274	0.52587	1.0	9787	2	-0.4717	0.96122	0.96121	1.0	18246	0	-0.4717
ZNF704	4	0.38281	0.52595	1.0	9788	2	-0.33718	0.061487	0.12325	0.914025	2496	1	-0.33718
SIAH1	4	0.38288	0.52602	1.0	9789	2	0.09117	0.45027	0.47913	1.0	8738	1	0.09117
IRF8	4	0.38296	0.5261	1.0	9790	1	0.17883	0.58809	0.59052	1.0	10850	1	0.17883
TMUB1	4	0.38296	0.5261	1.0	9791	1	0.76779	0.17193	0.2697	1.0	4910	2	0.76779
CFC1B	4	0.38328	0.52627	1.0	9792	1	0.55753	0.37778	0.42894	1.0	7934	1	0.55753
CFAP126	4	0.38328	0.52627	1.0	9793	1	0.33965	0.30903	0.38517	1.0	7076	1	0.33965
ARF1	4	0.38328	0.52627	1.0	9794	1	1.6872	0.014985	0.039359	0.676697	1054	3	1.6872
ABCD2	4	0.38358	0.52641	1.0	9795	1	0.48309	0.5686	0.57299	1.0	10486	1	0.48309
