id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PALMD	4	0.29369	0.44634	1.0	7139	2	-0.37429	0.14891	0.29948	0.969744	5890	1	-0.37429
FAM49A	4	0.29369	0.44634	1.0	7140	2	-0.2429	0.36888	0.52158	1.0	9647	2	-0.2429
GRAMD1A	4	0.29382	0.44648	1.0	7141	2	-0.60095	0.057355	0.13982	0.887062	3010	1	-0.60095
ENOPH1	4	0.29389	0.44653	1.0	7142	2	0.12715	0.016053	0.052211	0.809905	1226	2	0.12715
MYO1H	4	0.29391	0.44654	1.0	7143	2	0.24566	0.20428	0.36564	0.990865	7035	2	0.24566
PINLYP	4	0.29404	0.44666	1.0	7144	2	-0.74486	0.35801	0.51119	1.0	9476	1	-0.74486
KLHL11	4	0.29416	0.44677	1.0	7145	2	-0.646	0.19947	0.36112	0.986242	6972	1	-0.646
ARL6IP1	4	0.29417	0.44678	1.0	7146	1	0.8118	0.23459	0.39438	1.0	7518	2	0.8118
RHBDD3	4	0.29421	0.44681	1.0	7147	2	0.39502	0.093393	0.20549	0.924678	4238	2	0.39502
UBE2B	4	0.29421	0.44681	1.0	7148	2	-0.42232	0.90637	0.90607	1.0	16302	0	-0.42232
FERMT3	3	0.29423	0.42976	1.0	7149	1	0.50063	0.32372	0.46492	1.0	8910	2	0.50063
COL25A1	4	0.29425	0.44685	1.0	7150	1	0.31995	0.36638	0.51921	1.0	9613	2	0.31995
EEA1	4	0.29444	0.44703	1.0	7151	2	-0.077362	0.2396	0.39905	1.0	7600	2	-0.077362
CEP97	4	0.29451	0.44709	1.0	7152	2	-0.09209	0.49044	0.63793	1.0	11603	2	-0.09209
ZNF812	4	0.29459	0.44717	1.0	7153	1	0.3942	0.046879	0.11994	0.869194	2632	2	0.3942
ZNF789	4	0.29471	0.44728	1.0	7154	2	-0.58817	0.93173	0.93149	1.0	16758	0	-0.58817
WNT10B	4	0.29475	0.44732	1.0	7155	2	-0.71895	0.85297	0.85267	1.0	15335	1	-0.71895
BAG1	4	0.29479	0.44735	1.0	7156	2	-0.067781	0.26062	0.41884	1.0	7939	2	-0.067781
FAM83F	4	0.29481	0.44736	1.0	7157	1	0.18287	0.32055	0.4754	1.0	8853	1	0.18287
SLC35G5	4	0.29485	0.4474	1.0	7158	1	0.63006	0.054147	0.13387	0.881667	2898	2	0.63006
COX6A1	4	0.29489	0.44744	1.0	7159	1	-0.17479	0.69879	0.74325	1.0	13363	1	-0.17479
DHCR7	4	0.29502	0.44756	1.0	7160	2	-0.30963	0.71741	0.75374	1.0	13540	1	-0.30963
COLGALT1	4	0.29502	0.44756	1.0	7161	2	-0.18028	0.44615	0.59555	1.0	10871	2	-0.18028
TUBG2	4	0.29507	0.4476	1.0	7162	2	-0.20635	0.54242	0.66969	1.0	12152	1	-0.20635
HEBP2	4	0.29509	0.44762	1.0	7163	1	1.8213	0.042097	0.11079	0.860295	2458	3	1.8213
SERTAD2	4	0.29526	0.44779	1.0	7164	2	-0.30935	0.50514	0.65197	1.0	11838	2	-0.30935
NBEAL2	4	0.29526	0.44779	1.0	7165	2	0.075856	0.15045	0.30194	0.97019	5935	2	0.075856
PPP1R9A	4	0.29545	0.44798	1.0	7166	2	-0.38942	0.41464	0.56541	1.0	10373	1	-0.38942
MYO18B	4	0.29554	0.44807	1.0	7167	2	-0.20952	0.40693	0.55804	1.0	10255	2	-0.20952
C8orf44	4	0.29567	0.44821	1.0	7168	1	-0.0013554	0.80071	0.80882	1.0	14537	1	-0.0013554
MLLT6	4	0.29585	0.44839	1.0	7169	1	0.85083	0.14469	0.29266	0.967092	5772	2	0.85083
UBTD2	4	0.2959	0.44844	1.0	7170	2	-0.42456	0.86222	0.86181	1.0	15488	1	-0.42456
RAB3A	4	0.29601	0.44854	1.0	7171	1	2.0355	0.025838	0.078765	0.832655	1804	3	2.0355
RLN2	4	0.29609	0.44862	1.0	7172	2	-0.50401	0.67125	0.72856	1.0	13115	1	-0.50401
DSC1	4	0.29611	0.44864	1.0	7173	2	-0.64255	0.81443	0.81943	1.0	14744	1	-0.64255
FOXL1	4	0.29615	0.44868	1.0	7174	2	0.72703	0.04836	0.12274	0.870241	2687	2	0.72703
PPP1R7	4	0.29619	0.44871	1.0	7175	2	-0.71207	0.64805	0.71687	1.0	12924	1	-0.71207
RUNDC3B	4	0.29625	0.44877	1.0	7176	2	-0.48731	0.59729	0.69313	1.0	12523	1	-0.48731
KCNJ11	4	0.29633	0.44884	1.0	7177	2	-0.10846	0.45062	0.59985	1.0	10944	2	-0.10846
CD59	4	0.29645	0.44895	1.0	7178	2	0.20047	0.22757	0.38775	0.997634	7410	2	0.20047
F3	4	0.29649	0.449	1.0	7179	2	-0.40873	0.85878	0.85838	1.0	15440	1	-0.40873
RTN4RL2	4	0.29651	0.44902	1.0	7180	2	-0.31092	0.32043	0.47529	1.0	8851	1	-0.31092
ADAM7	4	0.29656	0.44906	1.0	7181	2	-0.36051	0.82437	0.8274	1.0	14897	1	-0.36051
CAPN7	4	0.2966	0.44911	1.0	7182	2	-0.24913	0.74433	0.7701	1.0	13846	1	-0.24913
ZNF263	4	0.29661	0.44912	1.0	7183	1	0.31545	0.86932	0.8689	1.0	15611	0	0.31545
KCTD6	4	0.29665	0.44916	1.0	7184	1	-0.12074	0.020612	0.065639	0.824256	1505	1	-0.12074
SIN3A	4	0.29669	0.44921	1.0	7185	2	-0.47106	0.95731	0.95728	1.0	17237	0	-0.47106
LHFP	4	0.29673	0.44924	1.0	7186	1	0.17397	0.41325	0.56408	1.0	10349	2	0.17397
ZFYVE28	4	0.29693	0.44944	1.0	7187	1	1.0342	0.08135	0.18399	0.916657	3819	3	1.0342
ACTL9	4	0.29694	0.44945	1.0	7188	2	-0.71418	0.88472	0.8843	1.0	15901	0	-0.71418
TMEM169	4	0.29697	0.44947	1.0	7189	2	-0.52802	0.18776	0.35006	0.982155	6790	1	-0.52802
NIM1K	4	0.29704	0.44955	1.0	7190	2	-0.51208	0.91502	0.91481	1.0	16452	0	-0.51208
CD274	4	0.2971	0.4496	1.0	7191	2	-0.43263	0.74582	0.77107	1.0	13861	1	-0.43263
COL8A1	4	0.29718	0.44967	1.0	7192	1	0.40449	0.38228	0.53442	1.0	9861	2	0.40449
RALBP1	4	0.29719	0.44968	1.0	7193	2	-0.38373	0.30597	0.46159	1.0	8618	1	-0.38373
ZNF347	4	0.29743	0.44993	1.0	7194	2	-0.18084	0.47226	0.62052	1.0	11315	2	-0.18084
TNFSF10	4	0.29747	0.44996	1.0	7195	2	-0.13352	0.35853	0.51172	1.0	9486	2	-0.13352
STAMBPL1	4	0.2975	0.44999	1.0	7196	2	0.41189	0.17203	0.3352	0.977098	6534	2	0.41189
FKBP2	4	0.29755	0.45003	1.0	7197	2	-0.4742	0.55798	0.67611	1.0	12258	1	-0.4742
B4GALT6	4	0.2976	0.45009	1.0	7198	2	0.40101	0.15083	0.30257	0.970363	5945	2	0.40101
FBXO2	4	0.29762	0.45012	1.0	7199	2	0.30356	0.21113	0.37223	0.993777	7143	2	0.30356
SH3PXD2B	4	0.29774	0.45024	1.0	7200	2	-0.51291	0.8133	0.81854	1.0	14728	1	-0.51291
OR10J1	4	0.2978	0.45031	1.0	7201	1	-0.14182	0.72186	0.75638	1.0	13591	1	-0.14182
CLEC3A	4	0.29783	0.45033	1.0	7202	2	0.8461	0.0098363	0.033075	0.765805	821	2	0.8461
SPARCL1	4	0.29783	0.45033	1.0	7203	2	-0.17624	0.097151	0.21212	0.932441	4340	2	-0.17624
C14orf178	4	0.29786	0.45036	1.0	7204	1	1.1673	0.10913	0.23288	0.938372	4738	3	1.1673
LRG1	4	0.29789	0.45039	1.0	7205	2	-0.2971	0.49891	0.64602	1.0	11742	1	-0.2971
CYP24A1	4	0.29792	0.45043	1.0	7206	1	0.71106	0.22704	0.38723	0.997634	7400	2	0.71106
MAPK8IP2	4	0.29795	0.45045	1.0	7207	2	0.35001	0.10927	0.23316	0.9384	4743	2	0.35001
KIF6	4	0.29798	0.45048	1.0	7208	2	-0.29965	0.44434	0.59384	1.0	10852	2	-0.29965
ARMC9	4	0.29815	0.45064	1.0	7209	2	-0.35099	0.0016349	0.005914	0.690986	162	1	-0.35099
ALG1L	4	0.29822	0.45071	1.0	7210	1	-0.10105	0.1906	0.35273	0.982915	6841	1	-0.10105
RTN3	4	0.29835	0.45084	1.0	7211	2	-0.23971	0.48327	0.63107	1.0	11490	2	-0.23971
SPIB	4	0.29845	0.45092	1.0	7212	2	0.81033	0.047345	0.12081	0.870241	2649	2	0.81033
ABHD11	4	0.29848	0.45096	1.0	7213	1	-0.21915	0.80623	0.81302	1.0	14613	1	-0.21915
CCDC85C	4	0.29853	0.451	1.0	7214	2	-0.81662	0.40752	0.55861	1.0	10265	1	-0.81662
UQCC1	4	0.2986	0.45107	1.0	7215	2	0.095045	0.43028	0.58046	1.0	10634	2	0.095045
PRAMEF2	4	0.29862	0.45109	1.0	7216	2	0.37507	0.03209	0.091131	0.844143	2054	2	0.37507
PBLD	4	0.29876	0.45122	1.0	7217	2	-0.73371	0.67773	0.73193	1.0	13178	1	-0.73371
TJP1	4	0.29878	0.45124	1.0	7218	1	0.22343	0.021378	0.067844	0.824256	1553	1	0.22343
SPRR1B	4	0.29878	0.45124	1.0	7219	1	-0.1921	0.7746	0.79002	1.0	14193	1	-0.1921
HOXA10	4	0.29878	0.45124	1.0	7220	2	0.077781	0.25896	0.41732	1.0	7908	2	0.077781
SMIM21	4	0.29884	0.45129	1.0	7221	1	1.577	0.030012	0.086999	0.843747	1967	3	1.577
ZNF668	4	0.29888	0.45133	1.0	7222	1	0.1606	0.33962	0.49365	1.0	9174	2	0.1606
MYADM	4	0.29894	0.45139	1.0	7223	2	-0.029429	0.31259	0.46797	1.0	8737	2	-0.029429
NRCAM	4	0.29896	0.45141	1.0	7224	2	-0.39694	0.18473	0.34726	0.981226	6743	1	-0.39694
UFD1L	3	0.29896	0.43546	1.0	7225	2	-0.5201	0.7949	0.79503	1.0	14460	0	-0.5201
TLE4	4	0.29904	0.45148	1.0	7226	1	-0.36434	0.83675	0.83782	1.0	15069	1	-0.36434
INPP5B	4	0.29914	0.45158	1.0	7227	2	0.84982	0.051209	0.12822	0.877073	2787	2	0.84982
SYT12	4	0.29916	0.4516	1.0	7228	2	0.20563	0.26656	0.42447	1.0	8022	2	0.20563
OR6M1	4	0.29939	0.45184	1.0	7229	2	-0.27329	0.49525	0.64253	1.0	11672	2	-0.27329
METTL25	4	0.29939	0.45184	1.0	7230	1	0.83873	0.086127	0.19254	0.917087	3997	2	0.83873
CENPBD1	4	0.29939	0.45184	1.0	7231	1	0.73719	0.18255	0.34517	0.981156	6705	2	0.73719
OR8B2	4	0.29949	0.45194	1.0	7232	1	-0.25173	0.77138	0.78788	1.0	14142	1	-0.25173
TMEM110	4	0.2995	0.45194	1.0	7233	2	-0.57453	0.89914	0.89882	1.0	16167	0	-0.57453
RBM3	4	0.29959	0.45203	1.0	7234	2	0.69403	0.078889	0.17958	0.912887	3746	2	0.69403
OR2L8	4	0.29961	0.45206	1.0	7235	2	-0.51541	0.0058813	0.020428	0.734597	526	1	-0.51541
P2RX6	4	0.29966	0.4521	1.0	7236	2	-0.61401	0.30775	0.4633	1.0	8644	1	-0.61401
CAMK4	4	0.29975	0.4522	1.0	7237	2	-0.38858	0.78147	0.79478	1.0	14278	1	-0.38858
LOC645382	4	0.2998	0.45225	1.0	7238	2	-0.23728	0.41892	0.5695	1.0	10446	2	-0.23728
KIAA0586	4	0.29983	0.45228	1.0	7239	1	0.060549	0.28222	0.43923	1.0	8240	1	0.060549
ATAD2B	4	0.29993	0.45238	1.0	7240	2	-0.27038	0.051229	0.12826	0.877073	2788	1	-0.27038
UNC119	4	0.29996	0.45241	1.0	7241	2	-0.80445	0.95013	0.95008	1.0	17096	0	-0.80445
ADGRL1	4	0.30006	0.45253	1.0	7242	2	0.68479	0.061788	0.14809	0.891066	3172	2	0.68479
TTC19	4	0.30007	0.45254	1.0	7243	2	-0.25773	0.53673	0.66744	1.0	12105	1	-0.25773
RCOR2	4	0.30008	0.45254	1.0	7244	2	-0.31636	0.78973	0.80068	1.0	14395	1	-0.31636
AMBN	4	0.30013	0.45259	1.0	7245	2	-0.6927	0.96139	0.9613	1.0	17323	0	-0.6927
R3HDM1	4	0.30015	0.45261	1.0	7246	1	0.13792	0.55311	0.67409	1.0	12220	1	0.13792
WDR89	4	0.30019	0.45265	1.0	7247	2	-0.49909	0.77553	0.79065	1.0	14199	1	-0.49909
KRTAP4-7	4	0.30023	0.45268	1.0	7248	1	-0.1061	0.038561	0.10397	0.857958	2311	1	-0.1061
MIPOL1	4	0.3003	0.45275	1.0	7249	2	0.13795	0.20503	0.36638	0.991281	7045	2	0.13795
TAS2R39	4	0.3003	0.45275	1.0	7250	2	-0.42942	0.85385	0.85354	1.0	15351	1	-0.42942
PRAF2	4	0.30051	0.45296	1.0	7251	2	-0.41815	0.25465	0.41328	1.0	7838	1	-0.41815
ADAM15	4	0.30058	0.45303	1.0	7252	2	-0.16144	0.45511	0.60417	1.0	11016	2	-0.16144
B4GALT3	4	0.30063	0.45309	1.0	7253	2	-0.11188	0.37145	0.52401	1.0	9686	2	-0.11188
TOMM40L	4	0.30079	0.45324	1.0	7254	1	-0.18523	0.91806	0.91785	1.0	16516	0	-0.18523
KCNT2	4	0.30082	0.45328	1.0	7255	2	-0.78674	0.80504	0.81213	1.0	14598	1	-0.78674
ZSCAN23	4	0.30082	0.45328	1.0	7256	2	-0.38803	0.89236	0.89203	1.0	16042	0	-0.38803
OR10V1	3	0.30085	0.43775	1.0	7257	1	0.1334	0.45505	0.54398	1.0	11015	1	0.1334
NTAN1	4	0.30092	0.45337	1.0	7258	1	2.3326	0.016794	0.054429	0.811748	1277	3	2.3326
HNRNPCL3	4	0.30092	0.45337	1.0	7259	2	-0.60347	0.43576	0.58564	1.0	10724	1	-0.60347
TRIM61	4	0.30109	0.45352	1.0	7260	2	-0.51488	0.55288	0.67399	1.0	12219	1	-0.51488
MATR3	4	0.30115	0.45358	1.0	7261	2	-0.21483	0.39386	0.54546	1.0	10052	2	-0.21483
ZNF534	4	0.30121	0.45363	1.0	7262	2	-0.11404	0.41436	0.56512	1.0	10369	2	-0.11404
LCE1E	4	0.30132	0.45373	1.0	7263	2	-0.28867	0.75129	0.77459	1.0	13910	1	-0.28867
SERPINE3	4	0.30134	0.45376	1.0	7264	1	-0.12448	0.81056	0.81636	1.0	14680	1	-0.12448
GRIP2	4	0.30134	0.45376	1.0	7265	2	0.39065	0.17338	0.33649	0.977098	6561	2	0.39065
LCE4A	4	0.3015	0.4539	1.0	7266	1	2.1574	0.00067694	0.0024826	0.563226	80	2	2.1574
UNC80	4	0.30156	0.45396	1.0	7267	2	-0.44384	0.71653	0.75321	1.0	13533	1	-0.44384
PLEKHA6	4	0.30169	0.45409	1.0	7268	2	0.24768	0.14722	0.29672	0.969462	5838	2	0.24768
CFB	4	0.30184	0.45424	1.0	7269	1	0.90426	0.13172	0.2712	0.962935	5369	3	0.90426
TMEM200A	4	0.30194	0.45432	1.0	7270	1	0.79921	0.16016	0.31756	0.972685	6227	3	0.79921
PTP4A3	4	0.30194	0.45432	1.0	7271	2	-0.56907	0.46605	0.61462	1.0	11212	1	-0.56907
CYP8B1	4	0.30197	0.45436	1.0	7272	2	-0.21639	0.18415	0.3467	0.981226	6732	1	-0.21639
PRSS54	4	0.30215	0.45452	1.0	7273	2	-0.15831	0.35265	0.5061	1.0	9386	1	-0.15831
OR2A2	4	0.30217	0.45454	1.0	7274	1	0.10189	0.69286	0.74005	1.0	13317	1	0.10189
KRTAP9-3	4	0.3022	0.45456	1.0	7275	2	-0.34973	0.91083	0.91061	1.0	16377	0	-0.34973
PLCB2	4	0.30229	0.45464	1.0	7276	2	-0.6202	0.91683	0.91663	1.0	16491	0	-0.6202
CYP2A13	4	0.3024	0.45476	1.0	7277	2	-0.6512	0.758	0.77887	1.0	13980	1	-0.6512
PRR3	4	0.30253	0.45489	1.0	7278	1	1.0702	0.070265	0.16388	0.904075	3455	3	1.0702
ELMO3	4	0.30254	0.4549	1.0	7279	2	-0.03447	0.33102	0.48544	1.0	9027	2	-0.03447
ATXN7L3	4	0.30257	0.45493	1.0	7280	1	0.7309	0.17248	0.33564	0.977098	6543	2	0.7309
ACVR2B	4	0.30265	0.45501	1.0	7281	1	0.23271	0.061026	0.14668	0.89036	3142	2	0.23271
PDCD7	4	0.30269	0.45505	1.0	7282	1	1.131	0.12766	0.26434	0.958455	5259	2	1.131
DMBX1	3	0.30271	0.43995	1.0	7283	1	1.0872	0.2041	0.3226	0.974682	7033	2	1.0872
C9orf89	4	0.30281	0.45518	1.0	7284	1	-0.19118	0.21509	0.37602	0.995824	7200	1	-0.19118
KIAA1024L	4	0.30292	0.45529	1.0	7285	2	-0.27106	0.11628	0.24509	0.946613	4938	1	-0.27106
MTRNR2L4	4	0.30292	0.45529	1.0	7286	2	-0.079152	0.30425	0.46	1.0	8597	2	-0.079152
FOXO3	4	0.30297	0.45534	1.0	7287	2	-0.25562	0.55449	0.67468	1.0	12232	1	-0.25562
SLC6A15	4	0.30312	0.45548	1.0	7288	2	-0.58227	0.29908	0.45507	1.0	8514	1	-0.58227
FNDC4	4	0.30319	0.45553	1.0	7289	2	-0.36427	0.5873	0.68863	1.0	12470	1	-0.36427
MAF	4	0.30321	0.45556	1.0	7290	2	-0.41814	0.82658	0.82921	1.0	14929	1	-0.41814
FBXO28	4	0.30324	0.45559	1.0	7291	1	0.14246	0.53405	0.66636	1.0	12089	1	0.14246
CORO2A	4	0.30326	0.45561	1.0	7292	2	-0.48442	0.67386	0.72993	1.0	13143	1	-0.48442
LAMP1	4	0.30332	0.45567	1.0	7293	2	-0.55115	0.95823	0.95818	1.0	17253	0	-0.55115
PI16	4	0.3034	0.45573	1.0	7294	1	-0.14986	0.7775	0.79199	1.0	14221	1	-0.14986
PRB1	3	0.30342	0.44082	1.0	7295	1	0.29886	0.53865	0.59309	1.0	12125	1	0.29886
DENR	4	0.30348	0.45581	1.0	7296	2	-0.47737	0.82502	0.82792	1.0	14909	1	-0.47737
PRAMEF14	4	0.30348	0.45581	1.0	7297	1	1.5621	0.026784	0.080628	0.833543	1843	3	1.5621
THEG	4	0.30352	0.45584	1.0	7298	1	0.49125	0.45836	0.60727	1.0	11082	2	0.49125
LITAF	4	0.30352	0.45584	1.0	7299	2	0.15758	0.21009	0.37121	0.992875	7128	2	0.15758
IGSF10	3	0.30353	0.44095	1.0	7300	2	-0.5269	0.31426	0.45391	1.0	8761	1	-0.5269
CCDC18	4	0.30359	0.45589	1.0	7301	2	-0.26769	0.88078	0.88029	1.0	15813	0	-0.26769
SLC26A10	4	0.30364	0.45594	1.0	7302	1	0.32313	0.13781	0.28136	0.964426	5567	2	0.32313
MYO1G	4	0.30373	0.45603	1.0	7303	2	-0.57173	0.82883	0.83106	1.0	14963	1	-0.57173
FBXL2	4	0.30384	0.45615	1.0	7304	1	0.060655	0.43434	0.58429	1.0	10700	1	0.060655
TMEM256	4	0.30391	0.45622	1.0	7305	2	-0.60987	0.87944	0.87898	1.0	15789	0	-0.60987
TSPAN10	4	0.30392	0.45624	1.0	7306	1	-0.048105	0.67584	0.73096	1.0	13159	1	-0.048105
EPHB2	4	0.30402	0.45632	1.0	7307	2	-0.52905	0.55075	0.67313	1.0	12209	1	-0.52905
ARL4A	4	0.30408	0.45638	1.0	7308	1	-0.0088552	0.33911	0.49315	1.0	9169	1	-0.0088552
DIS3L2	4	0.30411	0.45642	1.0	7309	2	-0.52386	0.92453	0.92434	1.0	16623	0	-0.52386
LIPC	4	0.30423	0.45653	1.0	7310	1	0.34706	0.38179	0.53397	1.0	9854	2	0.34706
WTAP	4	0.30427	0.45656	1.0	7311	2	-0.48832	0.13923	0.28371	0.964635	5606	1	-0.48832
PRAMEF11	4	0.30431	0.45661	1.0	7312	2	0.16746	0.063056	0.15046	0.891066	3225	2	0.16746
PGP	4	0.30434	0.45664	1.0	7313	2	0.065881	0.41202	0.5629	1.0	10332	2	0.065881
GPR3	4	0.30438	0.45667	1.0	7314	2	-0.24553	0.4772	0.62526	1.0	11388	1	-0.24553
NUDT8	4	0.30447	0.45675	1.0	7315	2	-0.45519	0.91688	0.91668	1.0	16494	0	-0.45519
C22orf42	4	0.30455	0.45683	1.0	7316	1	-0.29896	0.9568	0.95673	1.0	17223	0	-0.29896
EVI2A	4	0.30456	0.45684	1.0	7317	2	0.40956	0.13228	0.27214	0.962935	5385	2	0.40956
ZNF43	4	0.30463	0.4569	1.0	7318	2	-0.036615	0.34545	0.49924	1.0	9274	2	-0.036615
TTC26	4	0.30463	0.4569	1.0	7319	1	0.73077	0.20466	0.36601	0.991024	7039	2	0.73077
SLC35F3	4	0.30469	0.45695	1.0	7320	2	1.5221	0.0013854	0.0050095	0.655805	146	2	1.5221
GTF2I	4	0.30475	0.45702	1.0	7321	2	-0.2394	0.45226	0.60142	1.0	10974	2	-0.2394
TMPRSS15	4	0.30482	0.45709	1.0	7322	2	-0.031722	0.24625	0.40528	1.0	7702	2	-0.031722
FGF3	4	0.30486	0.45713	1.0	7323	2	-0.40827	0.53605	0.66715	1.0	12100	1	-0.40827
THADA	4	0.30486	0.45713	1.0	7324	2	-0.44596	0.32128	0.47609	1.0	8865	1	-0.44596
MFSD3	4	0.30496	0.45723	1.0	7325	2	-0.57029	0.77131	0.78783	1.0	14139	1	-0.57029
TMEM106C	4	0.30507	0.45732	1.0	7326	2	0.91459	0.031439	0.089888	0.844143	2021	2	0.91459
MORN3	4	0.30514	0.45739	1.0	7327	1	0.46524	0.32563	0.48029	1.0	8947	2	0.46524
CPPED1	4	0.30514	0.45739	1.0	7328	2	-0.45634	0.70647	0.74753	1.0	13432	1	-0.45634
OR7G1	4	0.30518	0.45743	1.0	7329	1	0.13784	0.66237	0.72395	1.0	13030	1	0.13784
SDR42E1	4	0.30519	0.45744	1.0	7330	2	-0.044572	0.37194	0.5245	1.0	9692	2	-0.044572
GGN	4	0.30528	0.45751	1.0	7331	2	-0.44886	0.77059	0.78731	1.0	14134	1	-0.44886
NTF4	4	0.30537	0.4576	1.0	7332	2	-0.10429	0.78404	0.79662	1.0	14311	1	-0.10429
SLC5A5	4	0.3054	0.45763	1.0	7333	1	-0.037759	0.17306	0.33618	0.977098	6551	1	-0.037759
FERD3L	4	0.3054	0.45763	1.0	7334	2	-0.25583	0.5492	0.67247	1.0	12193	1	-0.25583
CMTM1	4	0.30546	0.45768	1.0	7335	1	1.448	0.046903	0.11998	0.869194	2633	3	1.448
CLCA2	4	0.30546	0.45768	1.0	7336	2	-0.43256	0.4364	0.58624	1.0	10734	1	-0.43256
HIGD1A	4	0.3055	0.45772	1.0	7337	2	-0.14144	0.33732	0.49138	1.0	9137	2	-0.14144
CALN1	4	0.30554	0.45776	1.0	7338	1	0.034097	0.79883	0.80745	1.0	14517	1	0.034097
CSF1	4	0.30562	0.45783	1.0	7339	2	-0.67813	0.099961	0.217	0.932448	4435	1	-0.67813
KAAG1	4	0.30571	0.45791	1.0	7340	2	-0.62105	0.95185	0.95176	1.0	17127	0	-0.62105
SYNE4	4	0.30576	0.45796	1.0	7341	2	0.27416	0.21489	0.37582	0.995824	7193	2	0.27416
CFHR3	4	0.30576	0.45796	1.0	7342	2	-0.4045	0.62355	0.70522	1.0	12719	1	-0.4045
SRRM3	4	0.30579	0.45799	1.0	7343	2	-0.22469	0.38904	0.54083	1.0	9973	2	-0.22469
VAMP8	4	0.3059	0.4581	1.0	7344	2	-0.37962	0.48127	0.62914	1.0	11453	2	-0.37962
SSBP4	4	0.30593	0.45814	1.0	7345	2	-0.64398	0.77099	0.7876	1.0	14136	1	-0.64398
YWHAE	4	0.30599	0.45819	1.0	7346	1	0.65771	0.13302	0.27334	0.962935	5406	3	0.65771
EIF4EBP3	4	0.30606	0.45826	1.0	7347	2	-0.31693	0.49476	0.64205	1.0	11664	2	-0.31693
RANBP3L	4	0.30613	0.45834	1.0	7348	1	-0.19093	0.68475	0.7357	1.0	13246	1	-0.19093
CLDN7	4	0.30616	0.45836	1.0	7349	2	-0.43984	0.84221	0.84261	1.0	15156	1	-0.43984
RGS3	4	0.30621	0.45841	1.0	7350	1	-0.34117	0.87407	0.87363	1.0	15683	0	-0.34117
FGFR4	4	0.30632	0.45852	1.0	7351	2	-0.61056	0.12691	0.26307	0.958003	5239	1	-0.61056
S100A7A	4	0.30632	0.45852	1.0	7352	2	-0.69094	0.80632	0.81309	1.0	14616	1	-0.69094
DRD4	4	0.30633	0.45853	1.0	7353	1	0.92238	0.13655	0.27927	0.963839	5526	2	0.92238
HES7	4	0.30639	0.45859	1.0	7354	1	0.32199	0.36911	0.52178	1.0	9649	2	0.32199
ANKLE1	4	0.3065	0.4587	1.0	7355	2	0.10974	0.19891	0.36057	0.986242	6964	2	0.10974
WDR62	4	0.30652	0.45872	1.0	7356	2	0.15188	0.20064	0.36223	0.987292	6992	2	0.15188
AKR1B15	4	0.30654	0.45875	1.0	7357	2	-0.33175	0.75104	0.77443	1.0	13909	1	-0.33175
C15orf39	4	0.30661	0.45881	1.0	7358	2	-0.24175	0.042538	0.11164	0.862269	2471	1	-0.24175
TMEM98	4	0.30671	0.45892	1.0	7359	2	-0.23191	0.48693	0.63457	1.0	11549	2	-0.23191
IDUA	4	0.30677	0.45897	1.0	7360	2	-0.2718	0.74202	0.76865	1.0	13817	1	-0.2718
RAB42	4	0.30684	0.45904	1.0	7361	1	-0.30068	0.55093	0.6732	1.0	12210	1	-0.30068
NOTO	4	0.30692	0.45911	1.0	7362	1	0.97153	0.099472	0.21617	0.932448	4420	2	0.97153
ZC3H7A	4	0.30694	0.45913	1.0	7363	2	-0.1315	0.46475	0.61335	1.0	11193	2	-0.1315
PHGDH	4	0.30702	0.45922	1.0	7364	2	-0.21555	0.50571	0.65251	1.0	11851	2	-0.21555
TMEM194A	4	0.30704	0.45923	1.0	7365	2	-0.30409	0.49327	0.64063	1.0	11645	2	-0.30409
ZC2HC1A	4	0.30717	0.45937	1.0	7366	2	-0.28557	0.85174	0.85149	1.0	15303	1	-0.28557
UTS2	3	0.30719	0.44531	1.0	7367	1	0.1904	0.60852	0.63861	1.0	12610	1	0.1904
CSNK1G1	4	0.30722	0.45942	1.0	7368	2	-0.44453	0.073791	0.17028	0.906483	3582	1	-0.44453
ADGRG3	4	0.30733	0.45953	1.0	7369	2	-0.49772	0.85635	0.85597	1.0	15397	1	-0.49772
GIP	4	0.30735	0.45955	1.0	7370	2	-0.60883	0.66638	0.72602	1.0	13067	1	-0.60883
TRIM40	4	0.30747	0.45966	1.0	7371	2	-0.066719	0.28664	0.44341	1.0	8307	2	-0.066719
POGZ	4	0.30747	0.45966	1.0	7372	2	-0.4619	0.52486	0.66277	1.0	12025	1	-0.4619
PABPC3	4	0.30747	0.45966	1.0	7373	2	-0.72791	0.17995	0.34271	0.980245	6662	1	-0.72791
ZNF608	4	0.30747	0.45966	1.0	7374	2	-0.43928	0.62121	0.70412	1.0	12702	1	-0.43928
PAOX	4	0.30753	0.45972	1.0	7375	2	-0.27788	0.5789	0.68495	1.0	12402	1	-0.27788
ANKRD30A	4	0.30763	0.45981	1.0	7376	2	0.17312	0.20971	0.37084	0.992829	7121	2	0.17312
ZNF70	4	0.30766	0.45983	1.0	7377	2	-0.51122	0.2697	0.42737	1.0	8065	1	-0.51122
BIK	4	0.30783	0.45999	1.0	7378	2	0.12312	0.36476	0.51762	1.0	9588	2	0.12312
