id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FGD5	3	0.30218	0.40863	1.0	8231	1	0.17086	0.084404	0.1535	1.0	3397	2	0.17086
NDUFB2	4	0.30218	0.43958	1.0	8232	1	0.19971	0.603	0.63878	1.0	11886	1	0.19971
G6PD	4	0.30218	0.43958	1.0	8233	1	-0.24973	0.45853	0.55564	1.0	10248	1	-0.24973
TMEM238	4	0.3022	0.43961	1.0	8234	2	-0.19682	0.92823	0.92841	1.0	17613	0	-0.19682
OR10J5	4	0.30224	0.43964	1.0	8235	1	0.32445	0.029032	0.074869	0.981504	1435	2	0.32445
LYZL6	4	0.30227	0.43967	1.0	8236	2	-0.082689	0.72261	0.7268	1.0	13629	1	-0.082689
CNTNAP3B	4	0.3024	0.43981	1.0	8237	2	-0.18589	0.66947	0.68481	1.0	12793	1	-0.18589
BUB1B	3	0.30242	0.40876	1.0	8238	1	-0.41476	0.89822	0.89834	1.0	17012	0	-0.41476
TBC1D3C	4	0.30246	0.43986	1.0	8239	2	0.03674	0.19335	0.31535	1.0	5784	2	0.03674
PPP4R2	4	0.30252	0.43994	1.0	8240	2	-0.012783	0.3262	0.46317	1.0	8505	2	-0.012783
CHST4	4	0.30256	0.43999	1.0	8241	1	-0.15039	0.85776	0.85766	1.0	16232	0	-0.15039
TEKT1	4	0.3026	0.44003	1.0	8242	2	-0.077903	0.69057	0.7009	1.0	13116	1	-0.077903
ENDOG	4	0.30261	0.44004	1.0	8243	2	0.075899	0.19795	0.32045	1.0	5888	2	0.075899
FDXACB1	4	0.30264	0.44008	1.0	8244	1	0.3965	0.039466	0.096725	0.9991	1820	3	0.3965
KRT79	4	0.30266	0.44011	1.0	8245	2	0.0010506	0.2801	0.412	1.0	7578	2	0.0010506
GNB2	4	0.30268	0.44013	1.0	8246	1	0.04666	0.80118	0.80114	1.0	15093	0	0.04666
RPS8	1	0.30272	0.30252	0.996566	8247	1	-0.75242	0.69728	0.69744	1.0	13218	0	-0.75242
RPL3	1	0.30272	0.30252	0.996566	8248	1	-0.75242	0.69728	0.69744	1.0	13217	0	-0.75242
GABARAPL1	4	0.30276	0.44023	1.0	8249	1	0.094926	0.79425	0.79422	1.0	14966	0	0.094926
XRCC1	4	0.30277	0.44025	1.0	8250	2	-0.1216	0.62488	0.6533	1.0	12168	1	-0.1216
LRRC30	4	0.3028	0.44028	1.0	8251	1	-0.016293	0.62385	0.65257	1.0	12159	1	-0.016293
PCBP2	4	0.30284	0.44033	1.0	8252	1	-0.17668	0.34592	0.48515	1.0	8932	1	-0.17668
CCL22	4	0.30288	0.44036	1.0	8253	1	0.08081	0.3282	0.46541	1.0	8558	2	0.08081
MSL3	4	0.30302	0.44051	1.0	8254	2	-0.12616	0.8184	0.81835	1.0	15445	0	-0.12616
DENR	4	0.30307	0.44056	1.0	8255	2	-0.20632	0.14053	0.25604	1.0	4703	1	-0.20632
ADH1C	4	0.30308	0.44057	1.0	8256	2	-0.066108	0.29838	0.43228	1.0	7940	1	-0.066108
RBFA	4	0.30312	0.44061	1.0	8257	2	-0.073345	0.48244	0.56818	1.0	10485	1	-0.073345
C15orf56	4	0.30316	0.44066	1.0	8258	2	-0.040734	0.29432	0.42771	1.0	7846	2	-0.040734
GPX2	4	0.30316	0.44067	1.0	8259	1	0.047874	0.44804	0.5502	1.0	10156	1	0.047874
GRID1	4	0.30327	0.44078	1.0	8260	2	0.082647	0.0783	0.17384	1.0	3197	2	0.082647
CCDC25	4	0.30329	0.4408	1.0	8261	1	0.060977	0.30797	0.44286	1.0	8135	2	0.060977
DDX26B	4	0.30357	0.44108	1.0	8262	1	-0.012322	0.88427	0.88423	1.0	16751	0	-0.012322
GRPEL2	4	0.30357	0.44108	1.0	8263	2	0.084797	0.057987	0.13419	0.999919	2541	2	0.084797
RDH13	4	0.30359	0.44111	1.0	8264	2	-0.12102	0.11193	0.22383	1.0	4139	1	-0.12102
WNT9B	4	0.30362	0.44113	1.0	8265	2	-0.062107	0.44342	0.54789	1.0	10104	1	-0.062107
CALML3	4	0.30377	0.4413	1.0	8266	1	0.09317	0.069559	0.15694	1.0	2926	2	0.09317
PANX2	4	0.30378	0.44131	1.0	8267	2	-0.015925	0.53553	0.59733	1.0	11105	1	-0.015925
C1orf21	4	0.3038	0.44134	1.0	8268	2	0.0019637	0.16328	0.28166	1.0	5179	2	0.0019637
PCYT1B	4	0.30382	0.44136	1.0	8269	2	-0.11431	0.91251	0.91251	1.0	17300	0	-0.11431
IPO9	4	0.30389	0.44143	1.0	8270	2	-0.1531	0.23805	0.36528	1.0	6742	1	-0.1531
HLA-B	4	0.30393	0.44149	1.0	8271	1	-0.072326	0.63943	0.66326	1.0	12368	1	-0.072326
PI15	4	0.30412	0.44169	1.0	8272	2	0.035744	0.111	0.22274	1.0	4123	2	0.035744
BTBD3	4	0.30413	0.4417	1.0	8273	1	0.041795	0.342	0.48082	1.0	8855	2	0.041795
CCL20	4	0.30417	0.44174	1.0	8274	2	-0.1175	0.44033	0.54636	1.0	10072	1	-0.1175
SIPA1	4	0.30423	0.44182	1.0	8275	1	0.028372	0.47496	0.5642	1.0	10416	1	0.028372
ALG11	3	0.30425	0.40981	1.0	8276	1	0.072585	0.51884	0.53924	1.0	10894	1	0.072585
OPRM1	4	0.30425	0.44185	1.0	8277	2	-0.14892	0.88525	0.88521	1.0	16772	0	-0.14892
PCP4L1	4	0.30428	0.44187	1.0	8278	2	-0.062832	0.43729	0.54481	1.0	10039	1	-0.062832
MALRD1	4	0.30429	0.44189	1.0	8279	1	-0.14578	0.76222	0.76236	1.0	14336	1	-0.14578
LXN	4	0.3043	0.4419	1.0	8280	2	-0.070368	0.69846	0.70702	1.0	13234	1	-0.070368
PLA2G3	4	0.30437	0.44196	1.0	8281	2	-0.18003	0.77933	0.77908	1.0	14662	0	-0.18003
TERF1	4	0.30437	0.44196	1.0	8282	2	-0.047224	0.33232	0.47002	1.0	8639	1	-0.047224
TSHZ2	4	0.30451	0.44209	1.0	8283	2	-0.12399	0.88089	0.88086	1.0	16690	0	-0.12399
PTPRQ	4	0.30457	0.44217	1.0	8284	2	-0.057087	0.10842	0.21974	1.0	4059	1	-0.057087
RANBP3	4	0.30464	0.44224	1.0	8285	2	-0.20133	0.96481	0.96486	1.0	18379	0	-0.20133
POMGNT2	4	0.30465	0.44225	1.0	8286	1	0.36025	0.036608	0.090837	0.998204	1727	3	0.36025
VIM	4	0.30466	0.44227	1.0	8287	2	-0.049544	0.077005	0.17134	1.0	3159	2	-0.049544
ZNF853	4	0.30469	0.44229	1.0	8288	1	0.22707	0.08161	0.18023	1.0	3308	3	0.22707
ZNF121	4	0.30469	0.44229	1.0	8289	2	-0.15628	0.63574	0.66066	1.0	12319	1	-0.15628
EFHC2	4	0.30473	0.44233	1.0	8290	1	0.0053623	0.69105	0.70126	1.0	13123	1	0.0053623
ITGA9	4	0.30481	0.44245	1.0	8291	1	-0.0055403	0.38027	0.51746	1.0	9536	1	-0.0055403
FAM122B	4	0.30494	0.44259	1.0	8292	2	-0.05939	0.013673	0.041366	0.919002	852	1	-0.05939
LRRIQ3	4	0.30503	0.44269	1.0	8293	2	-0.13829	0.25894	0.38849	1.0	7134	1	-0.13829
CSTL1	4	0.30507	0.44273	1.0	8294	2	-0.034222	0.17006	0.28932	1.0	5297	2	-0.034222
GAL3ST1	4	0.30513	0.44279	1.0	8295	1	0.23802	0.17105	0.29043	1.0	5314	2	0.23802
NUDT21	2	0.30517	0.33242	0.997	8296	1	0.58056	0.0044755	0.008703	0.647398	372	1	0.58056
AP1AR	4	0.30529	0.44294	1.0	8297	1	-0.069984	0.012892	0.039634	0.913461	819	1	-0.069984
GLYATL2	4	0.3053	0.44296	1.0	8298	2	-0.13208	0.34714	0.4865	1.0	8964	1	-0.13208
KRTAP4-8	4	0.30537	0.44303	1.0	8299	2	-0.040215	0.32484	0.46162	1.0	8476	2	-0.040215
SYNGAP1	4	0.30551	0.44317	1.0	8300	2	0.031479	0.1808	0.30127	1.0	5522	2	0.031479
JPH2	4	0.30553	0.44318	1.0	8301	1	0.11619	0.098412	0.20839	1.0	3848	2	0.11619
SYNDIG1L	4	0.30553	0.44319	1.0	8302	2	-0.079391	0.69558	0.70475	1.0	13191	1	-0.079391
WISP2	4	0.30557	0.44322	1.0	8303	1	0.045435	0.54468	0.60266	1.0	11208	1	0.045435
KIF4B	4	0.30558	0.44323	1.0	8304	2	-0.1104	0.82928	0.82926	1.0	15661	0	-0.1104
CCNL1	4	0.30564	0.44331	1.0	8305	2	0.0095113	0.19814	0.32066	1.0	5891	2	0.0095113
TAF3	4	0.30565	0.44331	1.0	8306	1	0.26668	0.049618	0.11743	0.9991	2227	2	0.26668
ZNF470	4	0.30573	0.44338	1.0	8307	1	0.12501	0.1245	0.23793	1.0	4374	2	0.12501
C6orf47	4	0.30574	0.4434	1.0	8308	2	-0.1938	0.95527	0.95531	1.0	18175	0	-0.1938
ZNF253	4	0.30577	0.44344	1.0	8309	1	0.065466	0.50347	0.5795	1.0	10720	1	0.065466
ZNF276	4	0.3058	0.44349	1.0	8310	2	-0.030156	0.65388	0.6735	1.0	12563	1	-0.030156
TMEM252	4	0.30597	0.44367	1.0	8311	1	-0.074207	0.32012	0.45644	1.0	8372	1	-0.074207
CYP4V2	4	0.30605	0.44375	1.0	8312	2	0.047162	0.14861	0.26514	1.0	4877	2	0.047162
NARR	4	0.30612	0.44384	1.0	8313	2	0.039528	0.017724	0.050512	0.947858	1009	2	0.039528
ADGRG4	4	0.30617	0.44388	1.0	8314	1	0.052645	0.30112	0.43527	1.0	8007	1	0.052645
FBXL16	4	0.30617	0.44388	1.0	8315	2	-0.051066	0.31051	0.44576	1.0	8193	2	-0.051066
HOGA1	4	0.30622	0.44392	1.0	8316	2	-0.027962	0.48644	0.57034	1.0	10541	1	-0.027962
TROAP	4	0.30624	0.44395	1.0	8317	2	-0.1645	0.91816	0.91818	1.0	17416	0	-0.1645
SOHLH1	4	0.30626	0.44398	1.0	8318	2	0.1791	0.016343	0.047491	0.937444	958	2	0.1791
C7orf50	4	0.30633	0.44406	1.0	8319	1	0.25327	0.07607	0.16955	1.0	3127	2	0.25327
TCF20	4	0.30633	0.44406	1.0	8320	2	-0.1074	0.45447	0.55352	1.0	10216	1	-0.1074
PAWR	4	0.30637	0.44411	1.0	8321	2	-0.035681	0.65281	0.67272	1.0	12546	1	-0.035681
IMPDH1	3	0.30639	0.41104	1.0	8322	1	0.13081	0.14295	0.23359	1.0	4749	1	0.13081
TPRX1	4	0.30641	0.44413	1.0	8323	2	0.012933	0.18383	0.30469	1.0	5583	2	0.012933
ITIH5	4	0.30644	0.44417	1.0	8324	2	0.010984	0.2883	0.42108	1.0	7729	2	0.010984
C11orf88	4	0.30649	0.44421	1.0	8325	1	0.080573	0.16145	0.2796	1.0	5146	2	0.080573
POU6F2	4	0.30649	0.44421	1.0	8326	2	-0.0069783	0.27898	0.41073	1.0	7553	2	-0.0069783
SRRM4	4	0.30653	0.44426	1.0	8327	2	0.042607	0.19903	0.32167	1.0	5912	2	0.042607
SERPINA5	4	0.30661	0.44433	1.0	8328	1	0.060115	0.37171	0.51358	1.0	9460	1	0.060115
PCDH8	4	0.30663	0.44436	1.0	8329	2	0.0080549	0.46095	0.55692	1.0	10277	1	0.0080549
SPATC1	4	0.30665	0.44438	1.0	8330	1	0.11688	0.054582	0.1275	0.9991	2413	2	0.11688
TBC1D7	4	0.30669	0.44443	1.0	8331	1	0.1357	0.016167	0.047087	0.937041	954	2	0.1357
BCL2L13	4	0.30669	0.44445	1.0	8332	2	-0.056514	0.85029	0.85018	1.0	16082	0	-0.056514
INTS12	4	0.30673	0.44448	1.0	8333	1	0.32534	0.02517	0.06666	0.971027	1300	3	0.32534
SEMA4G	4	0.30674	0.44449	1.0	8334	2	-0.030532	0.3509	0.4907	1.0	9044	2	-0.030532
OR6Y1	4	0.30677	0.44452	1.0	8335	1	-0.067246	0.24162	0.36916	1.0	6812	1	-0.067246
THAP9	4	0.30697	0.44474	1.0	8336	1	0.27894	0.17288	0.29246	1.0	5355	2	0.27894
ZNF44	4	0.307	0.44479	1.0	8337	1	-0.052913	0.87892	0.87891	1.0	16655	0	-0.052913
SMIM21	4	0.30708	0.44488	1.0	8338	2	-0.13598	0.46461	0.55875	1.0	10312	1	-0.13598
C16orf97	4	0.30726	0.44508	1.0	8339	2	-0.099567	0.92698	0.92716	1.0	17600	0	-0.099567
FOXK1	4	0.30732	0.44513	1.0	8340	1	-0.21032	0.88649	0.88644	1.0	16803	0	-0.21032
ABCA13	4	0.30742	0.44524	1.0	8341	2	-0.0056937	0.35818	0.49868	1.0	9184	1	-0.0056937
TAB1	4	0.30748	0.44531	1.0	8342	1	-0.24889	0.86412	0.86402	1.0	16360	0	-0.24889
PABPC1	4	0.30756	0.44539	1.0	8343	2	-0.04283	0.094645	0.20421	1.0	3766	1	-0.04283
TMEM54	4	0.30758	0.44541	1.0	8344	2	-0.005751	0.35336	0.49341	1.0	9096	2	-0.005751
SSPN	3	0.30762	0.41174	1.0	8345	1	0.21579	0.18846	0.29459	1.0	5671	2	0.21579
CLDN17	4	0.30763	0.44545	1.0	8346	2	-0.053981	0.08539	0.18737	1.0	3450	1	-0.053981
CDY1	4	0.30764	0.44547	1.0	8347	2	-0.028428	0.68985	0.70032	1.0	13104	1	-0.028428
PRSS55	4	0.30768	0.4455	1.0	8348	2	-0.047365	0.39125	0.52259	1.0	9622	1	-0.047365
XPNPEP2	4	0.30768	0.4455	1.0	8349	2	-0.0010428	0.17987	0.30022	1.0	5496	2	-0.0010428
OR1C1	4	0.3077	0.44552	1.0	8350	2	0.017197	0.27166	0.40252	1.0	7394	2	0.017197
CNOT1	4	0.30772	0.44554	1.0	8351	1	-0.20959	0.79251	0.79244	1.0	14922	0	-0.20959
PTCD3	4	0.30781	0.44564	1.0	8352	2	-0.10631	0.15384	0.27102	1.0	4978	2	-0.10631
GJD2	4	0.30784	0.44567	1.0	8353	1	0.14734	0.071002	0.15974	1.0	2974	2	0.14734
FBXO15	4	0.30795	0.44578	1.0	8354	2	-0.10615	0.88813	0.88809	1.0	16827	0	-0.10615
SERINC2	4	0.30796	0.4458	1.0	8355	2	-0.098407	0.61424	0.64613	1.0	12039	1	-0.098407
HIST1H1T	4	0.30798	0.44582	1.0	8356	2	-0.23683	0.88937	0.88933	1.0	16845	0	-0.23683
NPBWR2	4	0.30805	0.4459	1.0	8357	2	-0.098373	0.47671	0.56511	1.0	10430	1	-0.098373
PGM5	4	0.30812	0.44598	1.0	8358	1	-0.026065	0.86842	0.86833	1.0	16444	0	-0.026065
CDKL3	4	0.30816	0.44603	1.0	8359	1	-0.057522	0.47629	0.56489	1.0	10426	1	-0.057522
DSG4	4	0.3082	0.44608	1.0	8360	2	-0.075669	0.34147	0.48025	1.0	8842	1	-0.075669
TTC24	4	0.30825	0.44612	1.0	8361	2	-0.22112	0.032676	0.082576	0.992602	1573	1	-0.22112
GYLTL1B	4	0.30836	0.44623	1.0	8362	1	-0.0093248	0.5086	0.58225	1.0	10790	1	-0.0093248
PLA2G2D	4	0.30845	0.44633	1.0	8363	2	-0.13862	0.29362	0.42694	1.0	7833	1	-0.13862
DPPA2	4	0.30848	0.44636	1.0	8364	1	0.28158	0.0083224	0.028048	0.868439	614	2	0.28158
KRTAP9-7	4	0.30857	0.44645	1.0	8365	2	-0.13444	0.85111	0.85098	1.0	16101	0	-0.13444
GLT8D1	4	0.3086	0.44648	1.0	8366	1	0.13905	0.21842	0.34342	1.0	6321	2	0.13905
PMM2	4	0.30861	0.44649	1.0	8367	2	0.10512	0.052515	0.12333	0.9991	2328	2	0.10512
FAM91A1	4	0.30869	0.44659	1.0	8368	2	-0.13148	0.042517	0.10298	0.9991	1938	2	-0.13148
ZIC3	4	0.30876	0.44667	1.0	8369	2	-0.011418	0.29358	0.42691	1.0	7832	1	-0.011418
SCRN1	4	0.3088	0.44671	1.0	8370	1	0.31429	0.04317	0.10435	0.9991	1966	3	0.31429
PHTF1	4	0.30884	0.44676	1.0	8371	2	-0.16847	0.63594	0.66079	1.0	12323	1	-0.16847
SHC2	4	0.30889	0.44681	1.0	8372	2	-0.1679	0.9117	0.9117	1.0	17278	0	-0.1679
PRIM2	4	0.30892	0.44684	1.0	8373	2	-0.35976	0.81254	0.81248	1.0	15328	0	-0.35976
CRYZ	4	0.30895	0.44689	1.0	8374	2	-0.1292	0.92997	0.9301	1.0	17651	0	-0.1292
ASTN2	4	0.309	0.44693	1.0	8375	2	-0.04873	0.66438	0.68104	1.0	12719	1	-0.04873
OVOL1	4	0.30904	0.44698	1.0	8376	1	0.1041	0.070405	0.15858	1.0	2952	2	0.1041
NEURL3	4	0.30909	0.44705	1.0	8377	2	0.034424	0.22057	0.34578	1.0	6366	2	0.034424
MUCL1	4	0.30911	0.44706	1.0	8378	2	-0.14071	0.90231	0.90232	1.0	17085	0	-0.14071
LOC100506422	4	0.30912	0.44707	1.0	8379	1	0.073733	0.16943	0.28858	1.0	5287	2	0.073733
TAOK3	4	0.30921	0.44718	1.0	8380	2	0.097632	0.078873	0.17497	1.0	3218	2	0.097632
POPDC2	4	0.30924	0.44721	1.0	8381	1	0.15266	0.047609	0.11337	0.9991	2147	3	0.15266
SLC7A14	4	0.30928	0.44726	1.0	8382	1	0.15581	0.038973	0.095706	0.9991	1804	3	0.15581
TRNT1	4	0.30929	0.44727	1.0	8383	2	-0.086647	0.32174	0.45818	1.0	8413	1	-0.086647
LRFN2	4	0.30932	0.4473	1.0	8384	1	-0.012595	0.30124	0.4354	1.0	8009	1	-0.012595
RFX1	4	0.30944	0.44743	1.0	8385	1	0.18393	0.026318	0.069107	0.981504	1336	2	0.18393
ZNF506	4	0.30948	0.44747	1.0	8386	2	-0.052364	0.91809	0.91811	1.0	17414	0	-0.052364
EXOC7	4	0.30948	0.44747	1.0	8387	2	0.017628	0.16694	0.28575	1.0	5233	2	0.017628
PPP3R2	4	0.30955	0.44756	1.0	8388	2	-0.063851	0.06307	0.14419	1.0	2720	1	-0.063851
SMAD7	3	0.30956	0.41289	1.0	8389	1	0.41577	0.10958	0.18823	1.0	4085	2	0.41577
LYPD8	4	0.3096	0.44762	1.0	8390	1	0.10371	0.15776	0.2755	1.0	5066	2	0.10371
CPZ	4	0.30964	0.44766	1.0	8391	1	0.0037979	0.026665	0.069852	0.981504	1348	1	0.0037979
MGC50722	4	0.30966	0.44768	1.0	8392	2	-0.23351	0.79391	0.79388	1.0	14954	0	-0.23351
PDK4	4	0.30968	0.44769	1.0	8393	1	0.18796	0.17696	0.29697	1.0	5435	2	0.18796
C1QTNF1	4	0.30972	0.44774	1.0	8394	1	0.059966	0.026201	0.068849	0.981504	1331	2	0.059966
NPHP4	4	0.30987	0.44793	1.0	8395	2	-0.15099	0.86917	0.8691	1.0	16461	0	-0.15099
ZFP36	4	0.30991	0.44797	1.0	8396	2	-0.18903	0.73685	0.73894	1.0	13868	1	-0.18903
SPATA13	4	0.30995	0.44802	1.0	8397	1	0.019689	0.77924	0.77899	1.0	14659	0	0.019689
ZSCAN32	4	0.30996	0.44803	1.0	8398	2	0.04082	0.222	0.3474	1.0	6393	2	0.04082
ZNF84	4	0.31005	0.44812	1.0	8399	2	-0.076357	0.31614	0.45205	1.0	8294	1	-0.076357
LIPG	4	0.31007	0.44815	1.0	8400	2	-0.30764	0.73627	0.73843	1.0	13857	1	-0.30764
ZNF750	4	0.31011	0.44819	1.0	8401	2	0.017058	0.22192	0.34731	1.0	6391	2	0.017058
EPT1	4	0.31015	0.44824	1.0	8402	2	-0.28021	0.79423	0.79421	1.0	14965	0	-0.28021
SLC11A1	4	0.31019	0.44828	1.0	8403	1	0.095587	0.30029	0.43437	1.0	7988	2	0.095587
AGAP6	4	0.31035	0.44845	1.0	8404	2	-0.026857	0.86013	0.85998	1.0	16282	0	-0.026857
SGPP2	4	0.31037	0.44846	1.0	8405	2	-0.16938	0.98546	0.98545	1.0	18788	0	-0.16938
DNMBP	4	0.31047	0.44857	1.0	8406	1	-0.023506	0.39907	0.52634	1.0	9701	1	-0.023506
MRPS25	4	0.31049	0.44858	1.0	8407	2	-0.16308	0.2602	0.3899	1.0	7167	1	-0.16308
RARRES1	4	0.31063	0.44874	1.0	8408	1	0.060944	0.5744	0.62044	1.0	11546	1	0.060944
MTERF1	4	0.31066	0.44877	1.0	8409	2	-0.34039	0.86673	0.8666	1.0	16405	0	-0.34039
UCN	4	0.31079	0.44891	1.0	8410	1	0.11999	0.60295	0.63874	1.0	11885	1	0.11999
RNF128	4	0.31095	0.44907	1.0	8411	2	0.041306	0.15168	0.26855	1.0	4938	2	0.041306
MED12	2	0.31095	0.33708	0.997	8412	1	-0.5297	0.46576	0.46786	1.0	10329	1	-0.5297
NR5A1	4	0.31099	0.44911	1.0	8413	2	0.033511	0.31081	0.44608	1.0	8199	2	0.033511
LIMD1	4	0.31103	0.44916	1.0	8414	1	0.033373	0.81872	0.81868	1.0	15454	0	0.033373
RFFL	4	0.31123	0.4494	1.0	8415	1	0.094892	0.24953	0.378	1.0	6951	2	0.094892
SRSF12	4	0.31133	0.4495	1.0	8416	2	-0.16949	0.089708	0.19552	1.0	3594	1	-0.16949
PCDHB4	4	0.31135	0.44952	1.0	8417	1	0.15377	0.20092	0.32379	1.0	5955	2	0.15377
NCK2	4	0.31139	0.44955	1.0	8418	1	-0.014152	0.76407	0.76409	1.0	14371	1	-0.014152
ASB3	4	0.3114	0.44957	1.0	8419	2	-0.19947	0.4961	0.5755	1.0	10639	1	-0.19947
CCNJL	4	0.31143	0.4496	1.0	8420	1	-0.034168	0.76096	0.76116	1.0	14314	1	-0.034168
AP2S1	4	0.31154	0.44973	1.0	8421	2	-0.47852	0.97304	0.97319	1.0	18554	0	-0.47852
AMD1	4	0.31161	0.44981	1.0	8422	2	-0.48532	0.76933	0.76923	1.0	14463	1	-0.48532
ADAMTS4	4	0.3117	0.44991	1.0	8423	2	-0.079611	0.18406	0.30496	1.0	5586	1	-0.079611
HIST1H3D	4	0.3117	0.44992	1.0	8424	1	0.41954	0.033513	0.084379	0.992602	1611	3	0.41954
UROS	4	0.31172	0.44994	1.0	8425	2	-0.19065	0.68466	0.69633	1.0	13020	1	-0.19065
KDM3B	4	0.31174	0.44996	1.0	8426	2	-0.10316	0.14479	0.26084	1.0	4792	1	-0.10316
PSAPL1	4	0.31178	0.45001	1.0	8427	1	0.052254	0.34235	0.48121	1.0	8863	2	0.052254
SEC14L5	4	0.31181	0.45003	1.0	8428	2	-0.12757	0.8814	0.88136	1.0	16698	0	-0.12757
PCDHB13	4	0.31182	0.45005	1.0	8429	1	0.052043	0.76921	0.76912	1.0	14462	1	0.052043
LEMD2	4	0.31186	0.45009	1.0	8430	2	-0.029069	0.1329	0.24739	1.0	4552	1	-0.029069
FBXL6	4	0.3119	0.45014	1.0	8431	2	-0.084628	0.6728	0.68734	1.0	12840	1	-0.084628
CD27	4	0.31194	0.45018	1.0	8432	1	0.39386	0.016479	0.047788	0.937444	966	3	0.39386
SLC12A9	4	0.31206	0.4503	1.0	8433	2	0.044556	0.133	0.24749	1.0	4555	2	0.044556
MAG	4	0.31209	0.45032	1.0	8434	2	-0.1263	0.94003	0.94014	1.0	17863	0	-0.1263
ECHDC3	4	0.31213	0.45037	1.0	8435	2	0.012664	0.14987	0.26651	1.0	4899	2	0.012664
C14orf105	4	0.31222	0.45046	1.0	8436	1	-0.0013024	0.45197	0.55224	1.0	10187	1	-0.0013024
WDR83OS	4	0.31222	0.45047	1.0	8437	2	0.03168	0.20889	0.33277	1.0	6127	2	0.03168
DNAJC4	4	0.31225	0.45049	1.0	8438	2	-0.20959	0.31015	0.44539	1.0	8185	1	-0.20959
PRM1	4	0.31226	0.45051	1.0	8439	1	-0.085969	0.96901	0.96906	1.0	18456	0	-0.085969
TAS2R7	4	0.31242	0.45069	1.0	8440	1	0.24392	0.080305	0.17769	1.0	3261	3	0.24392
AOX1	4	0.31245	0.45073	1.0	8441	2	-0.19463	0.96976	0.96981	1.0	18475	0	-0.19463
CYP2W1	4	0.31247	0.45076	1.0	8442	2	0.0062878	0.25799	0.38741	1.0	7111	2	0.0062878
RGPD6	4	0.3125	0.45078	1.0	8443	2	-0.23652	0.95314	0.95322	1.0	18125	0	-0.23652
DGAT2	4	0.31254	0.45082	1.0	8444	1	-0.016152	0.30401	0.43848	1.0	8058	1	-0.016152
ZBTB6	4	0.31262	0.45089	1.0	8445	2	-0.15261	0.53736	0.5984	1.0	11126	1	-0.15261
KERA	4	0.31263	0.45091	1.0	8446	2	-0.12021	0.91397	0.91398	1.0	17330	0	-0.12021
NXF3	4	0.31266	0.45094	1.0	8447	2	-0.13497	0.36784	0.50949	1.0	9391	1	-0.13497
SHROOM4	4	0.31274	0.45102	1.0	8448	1	0.057832	0.14009	0.25556	1.0	4694	2	0.057832
HGD	4	0.31275	0.45104	1.0	8449	2	-0.079564	0.74918	0.75014	1.0	14117	1	-0.079564
ZFYVE16	4	0.31277	0.45107	1.0	8450	2	-0.1019	0.72577	0.72951	1.0	13677	1	-0.1019
ITGB1BP2	4	0.31281	0.45111	1.0	8451	1	-0.02419	0.68661	0.69784	1.0	13047	1	-0.02419
IGFBP5	4	0.31289	0.45121	1.0	8452	1	0.02254	0.3374	0.47575	1.0	8753	2	0.02254
MAP1LC3B2	4	0.31298	0.4513	1.0	8453	2	-0.25927	0.68358	0.69553	1.0	12996	1	-0.25927
ZNF410	4	0.31301	0.45133	1.0	8454	1	0.016503	0.83386	0.83384	1.0	15753	0	0.016503
IGFBP1	4	0.31309	0.45143	1.0	8455	1	0.1685	0.072062	0.16184	1.0	3002	3	0.1685
PAAF1	4	0.31312	0.45145	1.0	8456	2	-0.02106	0.3056	0.44022	1.0	8096	2	-0.02106
DHX32	4	0.31313	0.45146	1.0	8457	1	-0.0042179	0.18139	0.30194	1.0	5535	1	-0.0042179
HNRNPA1	4	0.31316	0.4515	1.0	8458	2	0.093982	0.040663	0.099219	0.9991	1871	2	0.093982
P2RY8	4	0.31318	0.45152	1.0	8459	2	-0.059897	0.80429	0.80423	1.0	15154	0	-0.059897
ALDH3A1	4	0.31321	0.45155	1.0	8460	1	0.0055404	0.52313	0.59036	1.0	10943	1	0.0055404
POLR2G	4	0.31323	0.45157	1.0	8461	2	-0.59619	0.93748	0.93759	1.0	17816	0	-0.59619
TNFRSF11A	4	0.31325	0.45159	1.0	8462	1	0.14753	0.075579	0.16858	1.0	3111	3	0.14753
CCDC107	4	0.31328	0.45163	1.0	8463	2	-0.11598	0.93988	0.93998	1.0	17861	0	-0.11598
MTRNR2L3	4	0.31334	0.45171	1.0	8464	2	-0.11881	0.66616	0.68238	1.0	12747	1	-0.11881
RIN2	4	0.31337	0.45174	1.0	8465	2	-0.018525	0.4926	0.5736	1.0	10605	1	-0.018525
UFD1L	3	0.3134	0.41509	1.0	8466	1	0.021166	0.72365	0.72383	1.0	13650	0	0.021166
ENTHD1	4	0.31341	0.45179	1.0	8467	2	-0.028214	0.53244	0.59556	1.0	11061	1	-0.028214
ZNF354C	4	0.31341	0.45179	1.0	8468	2	-0.083582	0.75587	0.75643	1.0	14223	1	-0.083582
CAPN14	4	0.31347	0.45184	1.0	8469	1	0.31685	0.014696	0.043719	0.923908	897	2	0.31685
WBSCR17	4	0.31348	0.45186	1.0	8470	2	-0.058332	0.75239	0.7532	1.0	14157	1	-0.058332
MAPK10	4	0.31361	0.45199	1.0	8471	1	-0.11153	0.58005	0.62404	1.0	11607	1	-0.11153
PBX2	4	0.31362	0.452	1.0	8472	2	-0.088955	0.57796	0.6227	1.0	11583	1	-0.088955
